BYYY BM BD BH EYYY EM ED EH  SST SSTANOM HOTSPOT  DHW   Lat    Lon Reef_Name
2016 11 21 00 2016 11 24 00 26.50  -0.13   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 11 24 00 2016 11 28 00 26.50  -0.19   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 11 28 00 2016 12 01 00 26.60  -0.13   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 12 01 00 2016 12 05 00 26.60  -0.18   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 12 05 00 2016 12 08 00 26.70  -0.12   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 12 08 00 2016 12 12 00 26.80  -0.07   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 12 12 00 2016 12 15 00 26.70  -0.22   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 12 15 00 2016 12 19 00 26.90  -0.11   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 12 19 00 2016 12 22 00 27.30   0.22   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 12 22 00 2016 12 26 00 27.40   0.23   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 12 26 00 2016 12 29 00 27.30   0.06   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2016 12 29 00 2017 01 02 00 27.70   0.39   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 01 02 00 2017 01 05 00 27.60   0.23   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 01 05 00 2017 01 09 00 27.80   0.34   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 01 09 00 2017 01 12 00 28.10   0.57   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 01 12 00 2017 01 16 00 28.30   0.66   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 01 16 00 2017 01 19 00 28.40   0.65   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 01 19 00 2017 01 23 00 28.50   0.61   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 01 23 00 2017 01 26 00 28.60   0.60   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 01 26 00 2017 01 30 00 28.90   0.75   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 01 30 00 2017 02 02 00 28.90   0.64   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 02 02 00 2017 02 06 00 29.10   0.69   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 02 06 00 2017 02 09 00 29.20   0.68   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 02 09 00 2017 02 13 00 29.70   1.04   0.50  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 02 13 00 2017 02 16 00 30.00   1.27   0.80  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 02 16 00 2017 02 20 00 29.70   0.90   0.50  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 02 20 00 2017 02 23 00 29.70   0.84   0.50  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 02 23 00 2017 02 27 00 29.20   0.28   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 02 27 00 2017 03 02 00 29.50   0.52   0.30  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 03 02 00 2017 03 06 00 29.90   0.86   0.70  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 03 06 00 2017 03 09 00 29.90   0.80   0.70  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 03 09 00 2017 03 13 00 30.00   0.83   0.80  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 03 13 00 2017 03 16 00 29.90   0.71   0.70  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 03 16 00 2017 03 20 00 29.90   0.75   0.70  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 03 20 00 2017 03 23 00 30.20   1.08   1.00  0.50   5.5  -87.0 Isla del Coco, Costa Rica
2017 03 23 00 2017 03 27 00 30.10   1.02   0.90  0.50   5.5  -87.0 Isla del Coco, Costa Rica
2017 03 27 00 2017 03 30 00 30.10   1.05   0.90  0.50   5.5  -87.0 Isla del Coco, Costa Rica
2017 03 30 00 2017 04 03 00 29.80   0.78   0.60  0.50   5.5  -87.0 Isla del Coco, Costa Rica
2017 04 03 00 2017 04 06 00 30.00   1.01   0.80  0.50   5.5  -87.0 Isla del Coco, Costa Rica
2017 04 06 00 2017 04 10 00 30.20   1.25   1.00  1.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 04 10 00 2017 04 13 00 30.20   1.28   1.00  1.50   5.5  -87.0 Isla del Coco, Costa Rica
2017 04 13 00 2017 04 17 00 30.30   1.43   1.10  2.05   5.5  -87.0 Isla del Coco, Costa Rica
2017 04 17 00 2017 04 20 00 30.30   1.47   1.10  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 04 20 00 2017 04 24 00 30.00   1.22   0.80  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 04 24 00 2017 04 27 00 29.90   1.16   0.70  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 04 27 00 2017 05 01 00 30.10   1.41   0.90  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 05 01 00 2017 05 04 00 29.80   1.15   0.60  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 05 04 00 2017 05 08 00 29.50   0.91   0.30  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 05 08 00 2017 05 11 00 29.20   0.65   0.00  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 05 11 00 2017 05 15 00 28.70   0.20   0.00  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 05 15 00 2017 05 18 00 28.70   0.29   0.00  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 05 18 00 2017 05 22 00 28.60   0.30   0.00  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 05 22 00 2017 05 25 00 28.50   0.29   0.00  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 05 25 00 2017 05 29 00 28.30   0.21   0.00  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 05 29 00 2017 06 01 00 28.20   0.19   0.00  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 06 01 00 2017 06 05 00 28.40   0.51   0.00  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 06 05 00 2017 06 08 00 28.40   0.60   0.00  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 06 08 00 2017 06 12 00 28.10   0.41   0.00  2.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 06 12 00 2017 06 15 00 28.10   0.50   0.00  2.10   5.5  -87.0 Isla del Coco, Costa Rica
2017 06 15 00 2017 06 19 00 28.10   0.55   0.00  2.10   5.5  -87.0 Isla del Coco, Costa Rica
2017 06 19 00 2017 06 22 00 27.80   0.29   0.00  2.10   5.5  -87.0 Isla del Coco, Costa Rica
2017 06 22 00 2017 06 26 00 28.10   0.65   0.00  2.10   5.5  -87.0 Isla del Coco, Costa Rica
2017 06 26 00 2017 06 29 00 27.90   0.49   0.00  2.10   5.5  -87.0 Isla del Coco, Costa Rica
2017 06 29 00 2017 07 03 00 27.90   0.54   0.00  1.60   5.5  -87.0 Isla del Coco, Costa Rica
2017 07 03 00 2017 07 06 00 27.90   0.58   0.00  1.10   5.5  -87.0 Isla del Coco, Costa Rica
2017 07 06 00 2017 07 10 00 27.90   0.63   0.00  0.55   5.5  -87.0 Isla del Coco, Costa Rica
2017 07 10 00 2017 07 13 00 27.90   0.67   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 07 13 00 2017 07 17 00 27.70   0.53   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 07 17 00 2017 07 20 00 27.80   0.68   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 07 20 00 2017 07 24 00 27.40   0.35   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 07 24 00 2017 07 27 00 27.40   0.39   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 07 27 00 2017 07 31 00 27.50   0.56   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 07 31 00 2017 08 03 00 27.60   0.71   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 08 03 00 2017 08 07 00 27.70   0.87   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 08 07 00 2017 08 10 00 27.40   0.62   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 08 10 00 2017 08 14 00 27.40   0.68   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 08 14 00 2017 08 17 00 27.40   0.69   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 08 17 00 2017 08 21 00 27.40   0.68   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 08 21 00 2017 08 24 00 27.50   0.77   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 08 24 00 2017 08 28 00 27.40   0.66   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 08 28 00 2017 08 31 00 27.40   0.65   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 08 31 00 2017 09 04 00 27.30   0.54   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 09 04 00 2017 09 07 00 27.50   0.73   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 09 07 00 2017 09 11 00 27.40   0.61   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 09 11 00 2017 09 14 00 27.30   0.50   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 09 14 00 2017 09 18 00 27.10   0.32   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 09 18 00 2017 09 21 00 27.20   0.44   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 09 21 00 2017 09 25 00 27.10   0.37   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 09 25 00 2017 09 28 00 27.20   0.49   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 09 28 00 2017 10 02 00 27.30   0.61   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 10 02 00 2017 10 05 00 27.30   0.63   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 10 05 00 2017 10 09 00 27.40   0.76   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 10 09 00 2017 10 12 00 27.30   0.68   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 10 12 00 2017 10 16 00 27.00   0.40   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 10 16 00 2017 10 19 00 26.70   0.11   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 10 16 00 2017 10 19 00 26.70   0.11   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 10 19 00 2017 10 23 00 27.00   0.43   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 10 23 00 2017 10 26 00 26.90   0.34   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 10 26 00 2017 10 30 00 27.00   0.45   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
2017 10 30 00 2017 11 02 00 27.20   0.66   0.00  0.00   5.5  -87.0 Isla del Coco, Costa Rica
