BYYY BM BD BH EYYY EM ED EH  SST SSTANOM HOTSPOT  DHW   Lat    Lon Reef_Name
2017 09 28 00 2017 10 02 00 30.00   0.64   0.60  1.00   5.5  168.5 Namorik, Marshall Islands
2017 10 02 00 2017 10 05 00 30.20   0.83   0.80  1.00   5.5  168.5 Namorik, Marshall Islands
2017 10 05 00 2017 10 09 00 30.30   0.92   0.90  1.00   5.5  168.5 Namorik, Marshall Islands
2017 10 09 00 2017 10 12 00 30.20   0.81   0.80  1.00   5.5  168.5 Namorik, Marshall Islands
2017 10 12 00 2017 10 16 00 30.00   0.61   0.60  1.00   5.5  168.5 Namorik, Marshall Islands
2017 10 16 00 2017 10 19 00 30.00   0.63   0.60  1.00   5.5  168.5 Namorik, Marshall Islands
2017 10 16 00 2017 10 19 00 30.00   0.63   0.60  1.00   5.5  168.5 Namorik, Marshall Islands
2017 10 19 00 2017 10 23 00 30.40   1.05   1.00  1.50   5.5  168.5 Namorik, Marshall Islands
2017 10 23 00 2017 10 26 00 30.20   0.87   0.80  1.50   5.5  168.5 Namorik, Marshall Islands
2017 10 26 00 2017 10 30 00 30.00   0.70   0.60  1.50   5.5  168.5 Namorik, Marshall Islands
2017 10 30 00 2017 11 02 00 29.90   0.62   0.50  1.50   5.5  168.5 Namorik, Marshall Islands
