VernacularNameCategory,ScientificName,Species,IndividualCount,CategoricalAbundance,Density,Condition,Temperature,Locality,ObservationYear,latitude,longitude,LocationAccuracy,SurveyID,EventID,SamplingEquipment,DataProvider,RecordType,Repository,SampleID
,,,,,,,,,,degrees_north,degrees_east,,,,,,,,
gorgonian coral,Callogorgia gilberti,gilberti,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-006d
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-032c
gorgonian coral,Paracalyptrophora hawaiinensis,hawaiinensis,1,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.2933,-157.5417,>1000m,NA,M-213,submersible,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 952
gorgonian coral,Paracalyptrophora hawaiinensis,hawaiinensis,1,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.2933,-157.5417,>1000m,NA,M-213,submersible,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 905
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-012a
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-006b
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-006c
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-006d
gorgonian coral,Primnoidae,NA,1,NA,-999,Live,-999.0,Northwestern Hawaiian Islands,1984,23.67617,-164.91533,NA,AECOS 416,RDO76,dredge,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 1728
gorgonian coral,Narella sp.,NA,1,NA,-999,Live,-999.0,Northwestern Hawaiian Islands,1984,23.67617,-164.91533,NA,AECOS 416,RDO76,dredge,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 1729
gorgonian coral,Chrysogorgia sp.,NA,1,NA,-999,Live,-999.0,Northwestern Hawaiian Islands,1984,28.89483,-178.86933,NA,AECOS 416,RDO30,dredge,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 1722
gorgonian coral,Anthomuricea sp.,NA,1,NA,-999,Live,-999.0,Northwestern Hawaiian Islands,1984,28.89483,-178.86933,NA,AECOS 416,RDO30,dredge,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 1725
gorgonian coral,Arthrogorgia sp.,NA,1,NA,-999,Live,-999.0,Northwestern Hawaiian Islands; deep sea approx. 190 miles E of Midway Island of the Hawaiian Island Chain,1984,25.454,-168.69667,NA,AECOS 416,PD012,dredge,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 1649
gorgonian coral,Iridogorgia sp.,NA,1,NA,-999,Live,-999.0,Emperor Seamounts; seamount approximately 170 miles NW of Kure Atoll of NWHI,1984,29.64133,179.28267,NA,AECOS 416,RD028,dredge,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 1647
gorgonian coral,Iridogorgia sp.,NA,1,NA,-999,Live,-999.0,Northwestern Hawaiian Islands,1984,29.83867,179.06533,NA,AECOS 416,RD024,dredge,"Bishop Museum, Invertebrate Zoology Collection",specimen,"Bishop Museum, Invertebrate Zoology Collection",BPBM 1720
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-008c
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-007b
gorgonian coral,Paracalyptrophora sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-008a
gorgonian coral,Paracalyptrophora sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-008b
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-008b
gorgonian coral,Narella gigas,gigas,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-034a
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-008a
gorgonian coral,Thouarella (Euthouarella) hilgendorfi,hilgendorfi,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29333,-157.54167,>1000m,NA,M-213,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-213-s1-010e
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-006d
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-005f
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-036a
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-011c
gorgonian coral,Eunicella sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.27667,-157.53833,>1000m,NA,M-214,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-214-s1-002b
gorgonian coral,Eunicella sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-006e
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-001a
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.27667,-157.53833,>1000m,NA,M-214,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-214-s1-004a
gorgonian coral,cf. Paracalyptrophora sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-009b
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-009e
gorgonian coral,Narella gigas,gigas,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-009c
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-009d
gorgonian coral,Acanthogorgia striata,striata,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-011d
gorgonian coral,Acanthogorgia striata,striata,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-009a
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-002d
gorgonian coral,Eunicella sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-013e
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Hawaii Island, Maunakea ledge",1984,19.9,-154.96167,>1000m,NA,M-218,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-218-s2-001d
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-021a
gorgonian coral,Acanthogorgia striata,striata,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-002e
gorgonian coral,Narella gigas,gigas,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-015d
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-016c
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-021e
gorgonian coral,Narella gigas,gigas,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-013c
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-021c
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-009c
gorgonian coral,Eunicella sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-006c
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-015c
gorgonian coral,Eunicella sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-015a
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-014c
gorgonian coral,Eunicella sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-014e
gorgonian coral,Narella gigas,gigas,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-014d
gorgonian coral,Narella gigas,gigas,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-010f
gorgonian coral,Acanthogorgia striata,striata,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-010e
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-018a
gorgonian coral,Fanellia euthyeia,euthyeia,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-016d
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-015e
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-016b
gorgonian coral,cf. Paracalyptrophora sp.,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-004a
gorgonian coral,Bebryce brunnea,brunnea,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-003a
gorgonian coral,Narella muzikae,muzikae,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-020c
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-018d
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s2-002f
gorgonian coral,Plexauridae,NA,-999,NA,-999,Live,-999.0,"Main Hawaiian Islands; Oahu Island, Makapuu Pt",1984,21.29167,-157.54833,>1000m,NA,M-280,submersible,Hawaii Undersea Research Laboratory,video observation,"Hawaii Undersea Research Laboratory, University of Hawaii",M-280-s1-019f
